[00:44:41] [main/INFO] [FML/]: Forge Mod Loader version 7.2.211.1121 for Minecraft 1.7.2 loading
[00:44:41] [main/INFO] [FML/]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.7.0_80, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre7
[00:44:41] [main/DEBUG] [FML/]: Java classpath at launch is C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\net\minecraftforge\forge\1.7.2-10.12.2.1121\forge-1.7.2-10.12.2.1121.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\net\minecraft\launchwrapper\1.9\launchwrapper-1.9.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\ow2\asm\asm-all\4.1\asm-all-4.1.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\scala-lang\scala-library\2.10.2\scala-library-2.10.2.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\scala-lang\scala-compiler\2.10.2\scala-compiler-2.10.2.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\java3d\vecmath\1.3.1\vecmath-1.3.1.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\net\sf\trove4j\trove4j\3.0.3\trove4j-3.0.3.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\ibm\icu\icu4j-core-mojang\51.2\icu4j-core-mojang-51.2.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\net\sf\jopt-simple\jopt-simple\4.5\jopt-simple-4.5.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\lzma\lzma\0.0.1\lzma-0.0.1.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\paulscode\codecjorbis\20101023\codecjorbis-20101023.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\paulscode\codecwav\20101023\codecwav-20101023.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\paulscode\libraryjavasound\20101123\libraryjavasound-20101123.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\paulscode\librarylwjglopenal\20100824\librarylwjglopenal-20100824.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\paulscode\soundsystem\20120107\soundsystem-20120107.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\io\netty\netty-all\4.0.10.Final\netty-all-4.0.10.Final.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\google\guava\guava\15.0\guava-15.0.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\apache\commons\commons-lang3\3.1\commons-lang3-3.1.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\commons-io\commons-io\2.4\commons-io-2.4.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\net\java\jinput\jinput\2.0.5\jinput-2.0.5.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\net\java\jutils\jutils\1.0.0\jutils-1.0.0.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\google\code\gson\gson\2.2.4\gson-2.2.4.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\com\mojang\authlib\1.3\authlib-1.3.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\apache\logging\log4j\log4j-api\2.0-beta9\log4j-api-2.0-beta9.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\apache\logging\log4j\log4j-core\2.0-beta9\log4j-core-2.0-beta9.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl\2.9.0\lwjgl-2.9.0.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl_util\2.9.0\lwjgl_util-2.9.0.jar;C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\versions\1.7.2-Forge10.12.2.1121\1.7.2-Forge10.12.2.1121.jar
[00:44:41] [main/DEBUG] [FML/]: Java library path at launch is C:\Users\minec.DESKTOP-0K7C88C\AppData\Roaming\.minecraft\versions\1.7.2-Forge10.12.2.1121\1.7.2-Forge10.12.2.1121-natives-29887003564908
[00:44:41] [main/DEBUG] [FML/]: Enabling runtime deobfuscation
[00:44:41] [main/DEBUG] [FML/]: Instantiating coremod class FMLCorePlugin
[00:44:41] [main/DEBUG] [FML/]: Added access transformer class cpw.mods.fml.common.asm.transformers.AccessTransformer to enqueued access transformers
[00:44:41] [main/DEBUG] [FML/]: Enqueued coremod FMLCorePlugin
[00:44:41] [main/DEBUG] [FML/]: Instantiating coremod class FMLForgePlugin
[00:44:41] [main/DEBUG] [FML/]: Added access transformer class net.minecraftforge.transformers.ForgeAccessTransformer to enqueued access transformers
[00:44:41] [main/DEBUG] [FML/]: Enqueued coremod FMLForgePlugin
[00:44:41] [main/DEBUG] [FML/]: All fundamental core mods are successfully located
[00:44:41] [main/DEBUG] [FML/]: Discovering coremods
[00:44:41] [main/DEBUG] [FML/]: Examining for coremod candidacy _BuildCraft-Mod-Stable-1.7.2.jar
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.structure.StructureVillagePieces$Road.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.server.gui.MinecraftServerGui.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.network.NetworkManager$3.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.network.NetHandlerPlayServer$SwitchEnumState.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.particle.EffectRenderer$4.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.crash.CrashReport$8.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.structure.StructureVillagePieces$Village.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.renderer.entity.RenderBiped.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.storage.MapData$MapInfo.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.chunk.storage.AnvilChunkLoader.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.feature.WorldGeneratorBonusChest.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.server.management.PlayerManager.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.Minecraft$1.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.block.BlockVine.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.model.ModelBox.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.renderer.WorldRenderer.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.network.NetHandlerLoginClient.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.server.dedicated.DedicatedServer$3.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.block.BlockRedstoneWire.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.block.BlockSnow.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.block.BlockChest.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.gui.inventory.GuiContainerCreative.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.feature.WorldGenAbstractTree.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.structure.StructureVillagePieces$Hall.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.SpawnerAnimals.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.item.ItemBucketMilk.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.server.MinecraftServer$1.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.gui.GuiChat.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.inventory.ContainerEnchantment$2.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.inventory.ContainerPlayer$1.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.chunk.Chunk.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.audio.SoundManager$SoundSystemStarterThread.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.crash.CrashReportCategory$2.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.renderer.entity.RenderPlayer.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.block.BlockCocoa.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.gui.GuiSelectWorld$List.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.renderer.texture.Stitcher$Slot.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.structure.ComponentScatteredFeaturePieces$DesertPyramid.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.item.ItemDye.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.server.gui.MinecraftServerGui$1.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.creativetab.CreativeTabs$2.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.network.ServerStatusResponse.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.inventory.ContainerRepair.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.enchantment.EnchantmentHelper$DamageIterator.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.feature.WorldGenForest.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.item.crafting.FurnaceRecipes.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.server.MinecraftServer$4.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.item.ItemTool.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.feature.WorldGenSwamp.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.network.OldServerPinger.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.gui.inventory.GuiContainerCreative$ContainerCreative.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.tileentity.TileEntity$2.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.entity.EntityLiving.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.block.BlockSkull.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.inventory.ContainerBrewingStand$Ingredient.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.structure.ComponentScatteredFeaturePieces.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.renderer.texture.Stitcher$Holder.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.audio.SoundManager$1.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.storage.WorldInfo$8.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.util.WeightedRandom.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.world.gen.feature.WorldGenMegaPineTree.binpatch
[00:44:42] [main/TRACE] [FML/]: Reading patch data from binpatch/client/net.minecraft.client.multiplayer.ChunkProviderClient.binpatch
